DATE,LEVEL,STATE_FIPS,COUNTY_FIPS,STATE_NAME,COUNTY_NAME,TOTAL_CASES,TOTAL_DEATHS,TOTAL_INFECTED_PER_K,TOTAL_DEATHS_PER_K,NEW_CASES,NEW_DEATHS,AVG_NEW_CASES,AVG_NEW_DEATHS,AVG_INFECTION_RATE,AVG_DEATH_RATE,LATEST_DATA_IND,POPULATION
2020-03-16,County,01,073,Alabama,Jefferson,17,0,0.02581338743009507,0,4,0,NA,NA,NA,NA,0,658573
2020-03-17,County,01,073,Alabama,Jefferson,21,0,0.031887125648940966,0,4,0,NA,NA,NA,NA,0,658573
2020-03-18,County,01,073,Alabama,Jefferson,25,0,0.03796086386778687,0,4,0,NA,NA,NA,NA,0,658573
2020-03-19,County,01,073,Alabama,Jefferson,34,0,0.05162677486019014,0,9,0,4.857142857142857,0,14.285714285714285,0,0,658573
2020-03-20,County,01,073,Alabama,Jefferson,50,0,0.07592172773557374,0,16,0,6.857142857142857,0,13.714285714285714,0,0,658573
2020-03-21,County,01,073,Alabama,Jefferson,61,0,0.09262450783739995,0,11,0,7.857142857142857,0,12.880562060889929,0,0,658573
2020-03-22,County,01,073,Alabama,Jefferson,71,0,0.1078088533845147,0,10,0,8.285714285714286,0,11.670020120724347,0,0,658573
2020-03-23,County,01,073,Alabama,Jefferson,86,0,0.13058537170518683,0,15,0,9.857142857142858,0,11.461794019933556,0,0,658573
2020-03-24,County,01,073,Alabama,Jefferson,91,0,0.1381775444787442,0,5,0,10,0,10.989010989010989,0,0,658573
2020-03-25,County,01,073,Alabama,Jefferson,129,0,0.19587805755778023,0,38,0,14.857142857142858,0,11.517165005537098,0,0,658573
2020-03-26,County,01,073,Alabama,Jefferson,173,0,0.2626891779650851,0,44,0,19.857142857142858,0,11.47811725846408,0,0,658573
2020-03-27,County,01,073,Alabama,Jefferson,179,0,0.27179978529335397,0,6,0,18.428571428571427,0,10.295291300877892,0,0,658573
2020-03-28,County,01,073,Alabama,Jefferson,214,0,0.32494499470825555,0,35,0,21.857142857142858,0,10.213618157543392,0,0,658573
2020-03-29,County,01,073,Alabama,Jefferson,246,0,0.37353490045902277,0,32,0,25,0,10.16260162601626,0,0,658573
2020-03-30,County,01,073,Alabama,Jefferson,257,0,0.390237680560849,0,11,0,24.428571428571427,0,9.505280711506392,0,1,658573
2020-03-20,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,1,0,NA,NA,NA,NA,0,13805
2020-03-21,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,NA,NA,NA,NA,0,13805
2020-03-22,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,NA,NA,NA,NA,0,13805
2020-03-23,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,NA,NA,NA,NA,0,13805
2020-03-24,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,NA,NA,NA,NA,0,13805
2020-03-25,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,NA,NA,NA,NA,0,13805
2020-03-26,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,13805
2020-03-27,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,0,0,0,0,0,13805
2020-03-28,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,0,0,0,0,0,13805
2020-03-29,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,0,0,0,0,0,13805
2020-03-30,County,01,075,Alabama,Lamar,1,0,0.07243752263672583,0,0,0,0,0,0,0,1,13805
2020-03-20,County,01,077,Alabama,Lauderdale,1,0,0.01078411284495681,0,1,0,NA,NA,NA,NA,0,92729
2020-03-21,County,01,077,Alabama,Lauderdale,2,0,0.02156822568991362,0,1,0,NA,NA,NA,NA,0,92729
2020-03-22,County,01,077,Alabama,Lauderdale,2,0,0.02156822568991362,0,0,0,NA,NA,NA,NA,0,92729
2020-03-23,County,01,077,Alabama,Lauderdale,3,0,0.03235233853487043,0,1,0,NA,NA,NA,NA,0,92729
2020-03-24,County,01,077,Alabama,Lauderdale,3,0,0.03235233853487043,0,0,0,NA,NA,NA,NA,0,92729
2020-03-25,County,01,077,Alabama,Lauderdale,7,0,0.07548878991469767,0,4,0,NA,NA,NA,NA,0,92729
2020-03-26,County,01,077,Alabama,Lauderdale,9,1,0.09705701560461129,0.01078411284495681,2,1,1.2857142857142858,0.14285714285714285,14.285714285714286,1.5873015873015872,0,92729
2020-03-27,County,01,077,Alabama,Lauderdale,11,1,0.11862524129452491,0.01078411284495681,2,0,1.4285714285714286,0.14285714285714285,12.987012987012987,1.2987012987012987,0,92729
2020-03-28,County,01,077,Alabama,Lauderdale,13,1,0.14019346698443852,0.01078411284495681,2,0,1.5714285714285714,0.14285714285714285,12.087912087912088,1.0989010989010988,0,92729
2020-03-29,County,01,077,Alabama,Lauderdale,12,1,0.1294093541394817,0.01078411284495681,-1,0,1.4285714285714286,0.14285714285714285,11.904761904761905,1.1904761904761905,0,92729
2020-03-30,County,01,077,Alabama,Lauderdale,12,1,0.1294093541394817,0.01078411284495681,0,0,1.2857142857142858,0.14285714285714285,10.714285714285715,1.1904761904761905,1,92729
2020-03-25,County,01,079,Alabama,Lawrence,1,0,0.03037298019681691,0,1,0,NA,NA,NA,NA,0,32924
2020-03-26,County,01,079,Alabama,Lawrence,3,0,0.09111894059045074,0,2,0,NA,NA,NA,NA,0,32924
2020-03-27,County,01,079,Alabama,Lawrence,3,0,0.09111894059045074,0,0,0,NA,NA,NA,NA,0,32924
2020-03-28,County,01,079,Alabama,Lawrence,3,0,0.09111894059045074,0,0,0,NA,NA,NA,NA,0,32924
2020-03-29,County,01,079,Alabama,Lawrence,3,0,0.09111894059045074,0,0,0,NA,NA,NA,NA,0,32924
2020-03-30,County,01,079,Alabama,Lawrence,3,0,0.09111894059045074,0,0,0,NA,NA,NA,NA,1,32924
2020-03-15,County,01,081,Alabama,Lee,1,0,0.0060774756597099825,0,1,0,NA,NA,NA,NA,0,164542
2020-03-16,County,01,081,Alabama,Lee,1,0,0.0060774756597099825,0,0,0,NA,NA,NA,NA,0,164542
2020-03-17,County,01,081,Alabama,Lee,3,0,0.01823242697912995,0,2,0,NA,NA,NA,NA,0,164542
2020-03-18,County,01,081,Alabama,Lee,7,0,0.04254232961796988,0,4,0,NA,NA,NA,NA,0,164542
2020-03-19,County,01,081,Alabama,Lee,10,0,0.06077475659709983,0,3,0,NA,NA,NA,NA,0,164542
2020-03-20,County,01,081,Alabama,Lee,11,0,0.06685223225680981,0,1,0,NA,NA,NA,NA,0,164542
2020-03-21,County,01,081,Alabama,Lee,12,0,0.0729297079165198,0,1,0,1.7142857142857142,0,14.285714285714285,0,0,164542
2020-03-22,County,01,081,Alabama,Lee,16,0,0.09723961055535972,0,4,0,2.142857142857143,0,13.392857142857142,0,0,164542
2020-03-23,County,01,081,Alabama,Lee,19,0,0.11547203753448967,0,3,0,2.5714285714285716,0,13.533834586466167,0,0,164542
2020-03-24,County,01,081,Alabama,Lee,26,0,0.15801436715245956,0,7,0,3.2857142857142856,0,12.637362637362637,0,0,164542
2020-03-25,County,01,081,Alabama,Lee,40,0,0.2430990263883993,0,14,0,4.714285714285714,0,11.785714285714286,0,0,164542
2020-03-26,County,01,081,Alabama,Lee,47,0,0.2856413560063692,0,7,0,5.285714285714286,0,11.246200607902734,0,0,164542
2020-03-27,County,01,081,Alabama,Lee,53,0,0.3221062099646291,0,6,0,6,0,11.320754716981131,0,0,164542
2020-03-28,County,01,081,Alabama,Lee,56,0,0.34033863694375904,0,3,0,6.285714285714286,0,11.224489795918368,0,0,164542
2020-03-29,County,01,081,Alabama,Lee,57,0,0.34641611260346905,0,1,0,5.857142857142857,0,10.275689223057643,0,0,164542
2020-03-30,County,01,081,Alabama,Lee,74,2,0.44973319881853874,0.012154951319419965,17,2,7.857142857142857,0.2857142857142857,10.617760617760617,0.38610038610038605,1,164542
2020-03-13,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,1,0,NA,NA,NA,NA,0,98915
2020-03-14,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,NA,NA,NA,NA,0,98915
2020-03-15,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,NA,NA,NA,NA,0,98915
2020-03-16,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,NA,NA,NA,NA,0,98915
2020-03-17,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,NA,NA,NA,NA,0,98915
2020-03-18,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,NA,NA,NA,NA,0,98915
2020-03-19,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,0.14285714285714285,0,14.285714285714285,0,0,98915
2020-03-20,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,0,0,0,0,0,98915
2020-03-21,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,0,0,0,0,0,98915
2020-03-22,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,0,0,0,0,0,98915
2020-03-23,County,01,083,Alabama,Limestone,1,0,0.010109690137997271,0,0,0,0,0,0,0,0,98915
2020-03-24,County,01,083,Alabama,Limestone,4,0,0.040438760551989084,0,3,0,0.42857142857142855,0,10.714285714285714,0,0,98915
2020-03-25,County,01,083,Alabama,Limestone,6,0,0.060658140827983625,0,2,0,0.7142857142857143,0,11.904761904761905,0,0,98915
2020-03-26,County,01,083,Alabama,Limestone,13,0,0.1314259717939645,0,7,0,1.7142857142857142,0,13.186813186813186,0,0,98915
2020-03-27,County,01,083,Alabama,Limestone,16,0,0.16175504220795633,0,3,0,2.142857142857143,0,13.392857142857142,0,0,98915
2020-03-28,County,01,083,Alabama,Limestone,16,0,0.16175504220795633,0,0,0,2.142857142857143,0,13.392857142857142,0,0,98915
2020-03-29,County,01,083,Alabama,Limestone,16,0,0.16175504220795633,0,0,0,2.142857142857143,0,13.392857142857142,0,0,98915
2020-03-30,County,01,083,Alabama,Limestone,20,0,0.20219380275994542,0,4,0,2.7142857142857144,0,13.571428571428573,0,1,98915
2020-03-26,County,01,085,Alabama,Lowndes,1,0,0.10281719103434094,0,1,0,NA,NA,NA,NA,0,9726
2020-03-27,County,01,085,Alabama,Lowndes,1,0,0.10281719103434094,0,0,0,NA,NA,NA,NA,0,9726
2020-03-28,County,01,085,Alabama,Lowndes,1,0,0.10281719103434094,0,0,0,NA,NA,NA,NA,0,9726
2020-03-29,County,01,085,Alabama,Lowndes,1,0,0.10281719103434094,0,0,0,NA,NA,NA,NA,0,9726
2020-03-30,County,01,085,Alabama,Lowndes,1,0,0.10281719103434094,0,0,0,NA,NA,NA,NA,1,9726
2020-03-29,County,01,087,Alabama,Macon,1,0,0.05534646889528448,0,1,0,NA,NA,NA,NA,0,18068
2020-03-30,County,01,087,Alabama,Macon,1,0,0.05534646889528448,0,0,0,NA,NA,NA,NA,1,18068
2020-03-17,County,01,089,Alabama,Madison,1,0,0.0026816193763089654,0,1,0,NA,NA,NA,NA,0,372909
2020-03-18,County,01,089,Alabama,Madison,1,0,0.0026816193763089654,0,0,0,NA,NA,NA,NA,0,372909
2020-03-19,County,01,089,Alabama,Madison,5,0,0.013408096881544828,0,4,0,NA,NA,NA,NA,0,372909
2020-03-20,County,01,089,Alabama,Madison,7,0,0.018771335634162757,0,2,0,NA,NA,NA,NA,0,372909
2020-03-21,County,01,089,Alabama,Madison,9,0,0.02413457438678069,0,2,0,NA,NA,NA,NA,0,372909
2020-03-22,County,01,089,Alabama,Madison,16,0,0.04290591002094345,0,7,0,NA,NA,NA,NA,0,372909
2020-03-23,County,01,089,Alabama,Madison,21,0,0.05631400690248827,0,5,0,3,0,14.285714285714286,0,0,372909
2020-03-24,County,01,089,Alabama,Madison,21,0,0.05631400690248827,0,0,0,2.857142857142857,0,13.60544217687075,0,0,372909
2020-03-25,County,01,089,Alabama,Madison,35,0,0.09385667817081379,0,14,0,4.857142857142857,0,13.877551020408163,0,0,372909
2020-03-26,County,01,089,Alabama,Madison,43,1,0.11530963318128551,0.0026816193763089654,8,1,5.428571428571429,0.14285714285714285,12.624584717607974,0.3322259136212624,0,372909
2020-03-27,County,01,089,Alabama,Madison,61,1,0.1635787819548469,0.0026816193763089654,18,0,7.714285714285714,0.14285714285714285,12.646370023419204,0.23419203747072598,0,372909
2020-03-28,County,01,089,Alabama,Madison,62,1,0.16626040133115585,0.0026816193763089654,1,0,7.571428571428571,0.14285714285714285,12.211981566820276,0.23041474654377878,0,372909
2020-03-29,County,01,089,Alabama,Madison,80,1,0.21452955010471725,0.0026816193763089654,18,0,9.142857142857142,0.14285714285714285,11.428571428571427,0.17857142857142855,0,372909
2020-03-30,County,01,089,Alabama,Madison,96,1,0.2574354601256607,0.0026816193763089654,16,0,10.714285714285714,0.14285714285714285,11.160714285714285,0.1488095238095238,1,372909
2020-03-26,County,01,091,Alabama,Marengo,1,0,0.053013836611355565,0,1,0,NA,NA,NA,NA,0,18863
2020-03-27,County,01,091,Alabama,Marengo,2,0,0.10602767322271113,0,1,0,NA,NA,NA,NA,0,18863
2020-03-28,County,01,091,Alabama,Marengo,3,0,0.1590415098340667,0,1,0,NA,NA,NA,NA,0,18863
2020-03-29,County,01,091,Alabama,Marengo,5,0,0.26506918305677785,0,2,0,NA,NA,NA,NA,0,18863
2020-03-30,County,01,091,Alabama,Marengo,4,0,0.21205534644542226,0,-1,0,NA,NA,NA,NA,1,18863
2020-03-21,County,01,093,Alabama,Marion,1,0,0.033659833720421424,0,1,0,NA,NA,NA,NA,0,29709
2020-03-22,County,01,093,Alabama,Marion,1,0,0.033659833720421424,0,0,0,NA,NA,NA,NA,0,29709
2020-03-23,County,01,093,Alabama,Marion,1,0,0.033659833720421424,0,0,0,NA,NA,NA,NA,0,29709
2020-03-24,County,01,093,Alabama,Marion,1,0,0.033659833720421424,0,0,0,NA,NA,NA,NA,0,29709
2020-03-25,County,01,093,Alabama,Marion,3,0,0.10097950116126427,0,2,0,NA,NA,NA,NA,0,29709
2020-03-26,County,01,093,Alabama,Marion,7,0,0.23561883604294995,0,4,0,NA,NA,NA,NA,0,29709
2020-03-27,County,01,093,Alabama,Marion,7,0,0.23561883604294995,0,0,0,1,0,14.285714285714286,0,0,29709
2020-03-28,County,01,093,Alabama,Marion,9,0,0.3029385034837928,0,2,0,1.1428571428571428,0,12.698412698412698,0,0,29709
2020-03-29,County,01,093,Alabama,Marion,10,0,0.3365983372042142,0,1,0,1.2857142857142858,0,12.857142857142858,0,0,29709
2020-03-30,County,01,093,Alabama,Marion,9,0,0.3029385034837928,0,-1,0,1.1428571428571428,0,12.698412698412698,0,1,29709
2020-03-25,County,01,095,Alabama,Marshall,1,0,0.010333354000041333,0,1,0,NA,NA,NA,NA,0,96774
2020-03-26,County,01,095,Alabama,Marshall,3,0,0.031000062000124,0,2,0,NA,NA,NA,NA,0,96774
2020-03-27,County,01,095,Alabama,Marshall,4,0,0.04133341600016533,0,1,0,NA,NA,NA,NA,0,96774
2020-03-28,County,01,095,Alabama,Marshall,4,0,0.04133341600016533,0,0,0,NA,NA,NA,NA,0,96774
2020-03-29,County,01,095,Alabama,Marshall,5,0,0.05166677000020667,0,1,0,NA,NA,NA,NA,0,96774
2020-03-30,County,01,095,Alabama,Marshall,7,0,0.07233347800028933,0,2,0,NA,NA,NA,NA,1,96774
2020-03-19,County,01,097,Alabama,Mobile,1,0,0.0024200769584472787,0,1,0,NA,NA,NA,NA,0,413210
2020-03-20,County,01,097,Alabama,Mobile,2,0,0.0048401539168945575,0,1,0,NA,NA,NA,NA,0,413210
2020-03-21,County,01,097,Alabama,Mobile,2,0,0.0048401539168945575,0,0,0,NA,NA,NA,NA,0,413210
2020-03-22,County,01,097,Alabama,Mobile,2,0,0.0048401539168945575,0,0,0,NA,NA,NA,NA,0,413210
2020-03-23,County,01,097,Alabama,Mobile,2,0,0.0048401539168945575,0,0,0,NA,NA,NA,NA,0,413210
2020-03-24,County,01,097,Alabama,Mobile,6,0,0.014520461750683672,0,4,0,NA,NA,NA,NA,0,413210
2020-03-25,County,01,097,Alabama,Mobile,10,0,0.024200769584472787,0,4,0,1.4285714285714286,0,14.285714285714286,0,0,413210
2020-03-26,County,01,097,Alabama,Mobile,21,0,0.05082161612739285,0,11,0,2.857142857142857,0,13.60544217687075,0,0,413210
2020-03-27,County,01,097,Alabama,Mobile,23,1,0.055661770044287406,0.0024200769584472787,2,1,3,0.14285714285714285,13.043478260869565,0.6211180124223602,0,413210
2020-03-28,County,01,097,Alabama,Mobile,34,1,0.08228261658720748,0.0024200769584472787,11,0,4.571428571428571,0.14285714285714285,13.445378151260503,0.4201680672268907,0,413210
2020-03-29,County,01,097,Alabama,Mobile,41,1,0.09922315529633842,0.0024200769584472787,7,0,5.571428571428571,0.14285714285714285,13.588850174216027,0.3484320557491289,0,413210
2020-03-30,County,01,097,Alabama,Mobile,45,1,0.10890346313012754,0.0024200769584472787,4,0,6.142857142857143,0.14285714285714285,13.650793650793652,0.31746031746031744,1,413210
2020-03-28,County,01,099,Alabama,Monroe,1,0,0.0482322866927121,0,1,0,NA,NA,NA,NA,0,20733
2020-03-29,County,01,099,Alabama,Monroe,1,0,0.0482322866927121,0,0,0,NA,NA,NA,NA,0,20733
2020-03-30,County,01,099,Alabama,Monroe,1,0,0.0482322866927121,0,0,0,NA,NA,NA,NA,1,20733
2020-03-13,County,01,101,Alabama,Montgomery,1,0,0.004415283946910626,0,1,0,NA,NA,NA,NA,0,226486
2020-03-14,County,01,101,Alabama,Montgomery,1,0,0.004415283946910626,0,0,0,NA,NA,NA,NA,0,226486
2020-03-15,County,01,101,Alabama,Montgomery,1,0,0.004415283946910626,0,0,0,NA,NA,NA,NA,0,226486
2020-03-16,County,01,101,Alabama,Montgomery,2,0,0.008830567893821252,0,1,0,NA,NA,NA,NA,0,226486
2020-03-17,County,01,101,Alabama,Montgomery,2,0,0.008830567893821252,0,0,0,NA,NA,NA,NA,0,226486
2020-03-18,County,01,101,Alabama,Montgomery,2,0,0.008830567893821252,0,0,0,NA,NA,NA,NA,0,226486
2020-03-19,County,01,101,Alabama,Montgomery,3,0,0.013245851840731878,0,1,0,0.42857142857142855,0,14.285714285714285,0,0,226486
2020-03-20,County,01,101,Alabama,Montgomery,3,0,0.013245851840731878,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,226486
2020-03-21,County,01,101,Alabama,Montgomery,3,0,0.013245851840731878,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,226486
2020-03-22,County,01,101,Alabama,Montgomery,3,0,0.013245851840731878,0,0,0,0.2857142857142857,0,9.523809523809524,0,0,226486
2020-03-23,County,01,101,Alabama,Montgomery,4,0,0.017661135787642505,0,1,0,0.2857142857142857,0,7.142857142857142,0,0,226486
2020-03-24,County,01,101,Alabama,Montgomery,9,0,0.039737555522195635,0,5,0,1,0,11.11111111111111,0,0,226486
2020-03-25,County,01,101,Alabama,Montgomery,13,0,0.057398691309838136,0,4,0,1.5714285714285714,0,12.087912087912088,0,0,226486
2020-03-26,County,01,101,Alabama,Montgomery,17,0,0.07505982709748064,0,4,0,2,0,11.764705882352942,0,0,226486
2020-03-27,County,01,101,Alabama,Montgomery,18,0,0.07947511104439127,0,1,0,2.142857142857143,0,11.904761904761905,0,0,226486
2020-03-28,County,01,101,Alabama,Montgomery,18,0,0.07947511104439127,0,0,0,2.142857142857143,0,11.904761904761905,0,0,226486
2020-03-29,County,01,101,Alabama,Montgomery,22,0,0.09713624683203377,0,4,0,2.7142857142857144,0,12.337662337662339,0,0,226486
2020-03-30,County,01,101,Alabama,Montgomery,29,0,0.12804323446040816,0,7,0,3.5714285714285716,0,12.315270935960593,0,1,226486
2020-03-24,County,01,103,Alabama,Morgan,2,0,0.016711369580293952,0,2,0,NA,NA,NA,NA,0,119679
2020-03-25,County,01,103,Alabama,Morgan,5,0,0.04177842395073488,0,3,0,NA,NA,NA,NA,0,119679
2020-03-26,County,01,103,Alabama,Morgan,9,0,0.07520116311132279,0,4,0,NA,NA,NA,NA,0,119679
2020-03-27,County,01,103,Alabama,Morgan,13,0,0.1086239022719107,0,4,0,NA,NA,NA,NA,0,119679
2020-03-28,County,01,103,Alabama,Morgan,15,0,0.12533527185220464,0,2,0,NA,NA,NA,NA,0,119679
2020-03-29,County,01,103,Alabama,Morgan,17,0,0.1420466414324986,0,2,0,NA,NA,NA,NA,0,119679
2020-03-30,County,01,103,Alabama,Morgan,19,0,0.15875801101279255,0,2,0,2.7142857142857144,0,14.285714285714286,0,1,119679
2020-03-25,County,01,107,Alabama,Pickens,1,0,0.050175614651279475,0,1,0,NA,NA,NA,NA,0,19930
2020-03-26,County,01,107,Alabama,Pickens,1,0,0.050175614651279475,0,0,0,NA,NA,NA,NA,0,19930
2020-03-27,County,01,107,Alabama,Pickens,1,0,0.050175614651279475,0,0,0,NA,NA,NA,NA,0,19930
2020-03-28,County,01,107,Alabama,Pickens,1,0,0.050175614651279475,0,0,0,NA,NA,NA,NA,0,19930
2020-03-29,County,01,107,Alabama,Pickens,2,0,0.10035122930255895,0,1,0,NA,NA,NA,NA,0,19930
2020-03-30,County,01,107,Alabama,Pickens,3,0,0.15052684395383845,0,1,0,NA,NA,NA,NA,1,19930
2020-03-25,County,01,109,Alabama,Pike,1,0,0.0301987074953192,0,1,0,NA,NA,NA,NA,0,33114
2020-03-26,County,01,109,Alabama,Pike,2,0,0.0603974149906384,0,1,0,NA,NA,NA,NA,0,33114
2020-03-27,County,01,109,Alabama,Pike,4,0,0.1207948299812768,0,2,0,NA,NA,NA,NA,0,33114
2020-03-28,County,01,109,Alabama,Pike,4,0,0.1207948299812768,0,0,0,NA,NA,NA,NA,0,33114
2020-03-29,County,01,109,Alabama,Pike,4,0,0.1207948299812768,0,0,0,NA,NA,NA,NA,0,33114
2020-03-30,County,01,109,Alabama,Pike,4,0,0.1207948299812768,0,0,0,NA,NA,NA,NA,1,33114
2020-03-27,County,01,111,Alabama,Randolph,1,0,0.044010210368805563,0,1,0,NA,NA,NA,NA,0,22722
2020-03-28,County,01,111,Alabama,Randolph,2,0,0.08802042073761113,0,1,0,NA,NA,NA,NA,0,22722
2020-03-29,County,01,111,Alabama,Randolph,2,0,0.08802042073761113,0,0,0,NA,NA,NA,NA,0,22722
2020-03-30,County,01,111,Alabama,Randolph,2,0,0.08802042073761113,0,0,0,NA,NA,NA,NA,1,22722
2020-03-25,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,1,0,NA,NA,NA,NA,0,57961
2020-03-26,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,0,0,NA,NA,NA,NA,0,57961
2020-03-27,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,0,0,NA,NA,NA,NA,0,57961
2020-03-28,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,0,0,NA,NA,NA,NA,0,57961
2020-03-29,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,0,0,NA,NA,NA,NA,0,57961
2020-03-30,County,01,113,Alabama,Russell,1,0,0.017252980452373147,0,0,0,NA,NA,NA,NA,1,57961
2020-03-17,County,01,115,Alabama,St. Clair,1,0,0.011171686477790687,0,1,0,NA,NA,NA,NA,0,89512
2020-03-18,County,01,115,Alabama,St. Clair,1,0,0.011171686477790687,0,0,0,NA,NA,NA,NA,0,89512
2020-03-19,County,01,115,Alabama,St. Clair,1,0,0.011171686477790687,0,0,0,NA,NA,NA,NA,0,89512
2020-03-20,County,01,115,Alabama,St. Clair,1,0,0.011171686477790687,0,0,0,NA,NA,NA,NA,0,89512
2020-03-21,County,01,115,Alabama,St. Clair,1,0,0.011171686477790687,0,0,0,NA,NA,NA,NA,0,89512
2020-03-22,County,01,115,Alabama,St. Clair,3,0,0.03351505943337206,0,2,0,NA,NA,NA,NA,0,89512
2020-03-23,County,01,115,Alabama,St. Clair,3,0,0.03351505943337206,0,0,0,0.42857142857142855,0,14.285714285714285,0,0,89512
2020-03-24,County,01,115,Alabama,St. Clair,4,0,0.04468674591116275,0,1,0,0.42857142857142855,0,10.714285714285714,0,0,89512
2020-03-25,County,01,115,Alabama,St. Clair,6,0,0.06703011886674412,0,2,0,0.7142857142857143,0,11.904761904761905,0,0,89512
2020-03-26,County,01,115,Alabama,St. Clair,6,0,0.06703011886674412,0,0,0,0.7142857142857143,0,11.904761904761905,0,0,89512
2020-03-27,County,01,115,Alabama,St. Clair,9,0,0.10054517830011618,0,3,0,1.1428571428571428,0,12.698412698412698,0,0,89512
2020-03-28,County,01,115,Alabama,St. Clair,10,0,0.11171686477790688,0,1,0,1.2857142857142858,0,12.857142857142858,0,0,89512
2020-03-29,County,01,115,Alabama,St. Clair,13,0,0.14523192421127892,0,3,0,1.4285714285714286,0,10.989010989010989,0,0,89512
2020-03-30,County,01,115,Alabama,St. Clair,14,0,0.15640361068906963,0,1,0,1.5714285714285714,0,11.224489795918368,0,1,89512
2020-03-15,County,01,117,Alabama,Shelby,2,0,0.00918687012521704,0,2,0,NA,NA,NA,NA,0,217702
2020-03-16,County,01,117,Alabama,Shelby,3,0,0.01378030518782556,0,1,0,NA,NA,NA,NA,0,217702
2020-03-17,County,01,117,Alabama,Shelby,4,0,0.01837374025043408,0,1,0,NA,NA,NA,NA,0,217702
2020-03-18,County,01,117,Alabama,Shelby,4,0,0.01837374025043408,0,0,0,NA,NA,NA,NA,0,217702
2020-03-19,County,01,117,Alabama,Shelby,9,0,0.04134091556347668,0,5,0,NA,NA,NA,NA,0,217702
2020-03-20,County,01,117,Alabama,Shelby,10,0,0.045934350626085196,0,1,0,NA,NA,NA,NA,0,217702
2020-03-21,County,01,117,Alabama,Shelby,16,0,0.07349496100173632,0,6,0,2.2857142857142856,0,14.285714285714285,0,0,217702
2020-03-22,County,01,117,Alabama,Shelby,17,0,0.07808839606434484,0,1,0,2.142857142857143,0,12.605042016806722,0,0,217702
2020-03-23,County,01,117,Alabama,Shelby,22,0,0.10105557137738744,0,5,0,2.7142857142857144,0,12.337662337662339,0,0,217702
2020-03-24,County,01,117,Alabama,Shelby,27,0,0.12402274669043004,0,5,0,3.2857142857142856,0,12.16931216931217,0,0,217702
2020-03-25,County,01,117,Alabama,Shelby,42,0,0.19292427262955783,0,15,0,5.428571428571429,0,12.925170068027212,0,0,217702
2020-03-26,County,01,117,Alabama,Shelby,53,0,0.24345205831825156,0,11,0,6.285714285714286,0,11.859838274932613,0,0,217702
2020-03-27,County,01,117,Alabama,Shelby,70,0,0.3215404543825964,0,17,0,8.571428571428571,0,12.244897959183673,0,0,217702
